leaid,leaname,BLP,BLPPer,HSP,HSPPer,MFI,grade,Region,gapblk_ela,gapseblk_ela,gaphsp_ela,gapsehsp_ela,gapblk_math,gapseblk_math,gaphsp_math,gapsehsp_math,racepercent_ela,racepercent_math,fipst
3702370,JOHNSTON COUNTY SCHOOLS,24290,15.5,17017,10.8,58362,6,3,0.80577838,0.06437511,0.80406076,0.068384737,0.86045843,0.065218836,0.62290347,0.067416571,0.95741057,0.95768094,37
3702370,JOHNSTON COUNTY SCHOOLS,24290,15.5,17017,10.8,58362,7,3,0.70981246,0.057780504,0.70243174,0.067091957,0.85283208,0.06355907,0.64359349,0.069676101,0.95842266,0.95847601,37
3702370,JOHNSTON COUNTY SCHOOLS,24290,15.5,17017,10.8,58362,8,3,0.81416869,0.064770207,0.67297292,0.072669864,0.80241758,0.063926227,0.55269039,0.071430922,0.97023296,0.97025859,37
3702400,JONES COUNTY SCHOOLS,3305,33,388,3.9,44110,3,2,1.307489,0.27353439,,,1.5678003,0.31339294,,,0.97894734,0.97894734,37
3702400,JONES COUNTY SCHOOLS,3305,33,388,3.9,44110,4,2,0.96628517,0.26170173,,,0.44469506,0.24729991,,,0.97894734,0.97938144,37
3702400,JONES COUNTY SCHOOLS,3305,33,388,3.9,44110,5,2,0.17231028,0.24582087,,,0.059604932,0.26209241,,,0.95604396,0.95604396,37
3702400,JONES COUNTY SCHOOLS,3305,33,388,3.9,44110,6,2,0.16944596,0.24149491,,,0.44107896,0.24886991,,,0.96808511,0.96808511,37
3702400,JONES COUNTY SCHOOLS,3305,33,388,3.9,44110,7,2,0.34689444,0.25141227,,,0.37948477,0.27987939,,,0.9512195,0.9512195,37
3702400,JONES COUNTY SCHOOLS,3305,33,388,3.9,44110,8,2,0.77690268,0.26775867,,,0.40988591,0.27638641,,,0.98795182,0.98795182,37
3702430,KANNAPOLIS CITY SCHOOLS,5775,19.5,4338,14.7,43279,3,6,0.6080389,0.13193288,0.75838786,0.14279161,0.71343547,0.14104225,0.36597037,0.14561664,0.94527364,0.94554454,37
3702430,KANNAPOLIS CITY SCHOOLS,5775,19.5,4338,14.7,43279,4,6,0.42683443,0.13577646,0.3202295,0.13667969,0.53154981,0.14310685,0.39132881,0.1425467,0.94117647,0.94117647,37
3702430,KANNAPOLIS CITY SCHOOLS,5775,19.5,4338,14.7,43279,5,6,0.51234883,0.13411675,0.57726979,0.15424517,0.53300136,0.1336329,0.20440304,0.15161429,0.9585492,0.95865631,37
3702430,KANNAPOLIS CITY SCHOOLS,5775,19.5,4338,14.7,43279,6,6,0.53097868,0.13021222,0.24935639,0.15244056,0.49335301,0.13473117,0.30987626,0.15781632,0.95396417,0.95408165,37
3702430,KANNAPOLIS CITY SCHOOLS,5775,19.5,4338,14.7,43279,7,6,0.65877205,0.13985574,0.77347618,0.1529673,0.75397903,0.15590082,0.51955366,0.16558953,0.95918369,0.95942026,37
3702430,KANNAPOLIS CITY SCHOOLS,5775,19.5,4338,14.7,43279,8,6,0.63541555,0.13398513,0.72051263,0.16175419,0.48748258,0.13424598,0.39222822,0.16144194,0.96428573,0.96428573,37
3702560,LEE COUNTY SCHOOLS,11147,19.2,9119,15.7,51261,3,3,0.91538256,0.11022151,0.82041079,0.099978194,0.75032049,0.11345036,0.43136722,0.1015151,0.94623655,0.94638067,37
3702560,LEE COUNTY SCHOOLS,11147,19.2,9119,15.7,51261,4,3,0.78022611,0.10484916,0.70903254,0.10274201,0.82806689,0.10919555,0.40764841,0.10362389,0.95436764,0.95442706,37
3702560,LEE COUNTY SCHOOLS,11147,19.2,9119,15.7,51261,5,3,0.88473505,0.10725652,0.74378663,0.10695606,0.7854706,0.11199081,0.36762679,0.10872689,0.97046411,0.97046411,37
3702560,LEE COUNTY SCHOOLS,11147,19.2,9119,15.7,51261,6,3,0.82108837,0.11362496,0.49833882,0.10364118,0.81454003,0.11457449,0.52196187,0.10654207,0.95500726,0.95507246,37
3702560,LEE COUNTY SCHOOLS,11147,19.2,9119,15.7,51261,7,3,0.72688758,0.10959676,0.73505199,0.10409304,0.80176497,0.1149149,0.6531077,0.10659919,0.95585996,0.95585996,37
3702560,LEE COUNTY SCHOOLS,11147,19.2,9119,15.7,51261,8,3,0.82847261,0.10617408,0.68191779,0.10660819,0.73997205,0.09922298,0.52398032,0.09959235,0.96680498,0.96694213,37
3702610,LENOIR COUNTY PUBLIC SCHOOLS,22701,39.9,2812,4.9,42230,3,2,0.96405357,0.092867002,0.80862534,0.15096968,1.017423,0.095250331,0.49093014,0.14608248,0.97336882,0.97336882,37
3702610,LENOIR COUNTY PUBLIC SCHOOLS,22701,39.9,2812,4.9,42230,4,2,0.86608118,0.087269917,0.61293608,0.13932733,1.0691912,0.091319174,0.49005631,0.15497121,0.98238993,0.98238993,37
3702610,LENOIR COUNTY PUBLIC SCHOOLS,22701,39.9,2812,4.9,42230,5,2,1.0232519,0.093559064,0.70976794,0.14934301,0.80261326,0.090302065,0.6044184,0.14328302,0.98775512,0.98775512,37
3702610,LENOIR COUNTY PUBLIC SCHOOLS,22701,39.9,2812,4.9,42230,6,2,0.77888829,0.090034582,0.54277432,0.16126087,1.029565,0.094362326,0.67274797,0.16309194,0.98211831,0.98211831,37
3702610,LENOIR COUNTY PUBLIC SCHOOLS,22701,39.9,2812,4.9,42230,7,2,1.0050241,0.090132371,0.55816191,0.15358983,0.96225047,0.093009286,0.26488933,0.17912726,0.97111416,0.97111416,37
3702610,LENOIR COUNTY PUBLIC SCHOOLS,22701,39.9,2812,4.9,42230,8,2,1.0388008,0.088455312,0.80367422,0.18139531,1.0266294,0.08908163,0.47934359,0.1760968,0.98482931,0.98482931,37
3702640,LEXINGTON CITY SCHOOLS,5475,24.9,3673,16.7,34089,3,5,0.75706851,0.1783469,0.60321176,0.18512094,0.78242934,0.18943602,0.043336399,0.18469495,0.92907804,0.92907804,37
3702640,LEXINGTON CITY SCHOOLS,5475,24.9,3673,16.7,34089,4,5,0.32634619,0.19264318,0.47538823,0.20126152,0.59380966,0.20959835,0.17706312,0.2167739,0.92660552,0.92694062,37
3702640,LEXINGTON CITY SCHOOLS,5475,24.9,3673,16.7,34089,5,5,0.35784745,0.19880593,0.4062629,0.20418349,0.57861328,0.20974693,0.19723511,0.21379499,0.93805307,0.93805307,37
3702640,LEXINGTON CITY SCHOOLS,5475,24.9,3673,16.7,34089,6,5,0.11723365,0.19298562,0.088036954,0.20188825,0.37063545,0.19864215,0.10769864,0.20594633,0.93170732,0.93170732,37
3702640,LEXINGTON CITY SCHOOLS,5475,24.9,3673,16.7,34089,7,5,0.56030768,0.1820671,0.6982109,0.19752321,0.34821165,0.1838173,0.2753886,0.19867018,0.92887032,0.9285714,37
3702640,LEXINGTON CITY SCHOOLS,5475,24.9,3673,16.7,34089,8,5,0.54787147,0.21350458,0.57844549,0.23825322,0.60025156,0.20832807,0.64153713,0.23887457,0.94472361,0.94499999,37
3702680,LINCOLN COUNTY SCHOOLS,4322,5.9,6042,8.3,54681,3,6,0.73388571,0.1414624,0.53158414,0.11337068,0.83508289,0.1610826,0.37953025,0.11938807,0.96880907,0.96883851,37
3702680,LINCOLN COUNTY SCHOOLS,4322,5.9,6042,8.3,54681,4,6,0.67835593,0.1505878,0.74507672,0.11628751,0.75448686,0.14898317,0.71536452,0.12050056,0.95473683,0.95383,37
3702680,LINCOLN COUNTY SCHOOLS,4322,5.9,6042,8.3,54681,5,6,0.79209203,0.14761236,0.62965184,0.12437185,0.93746459,0.14575182,0.51257157,0.12500243,0.96446699,0.96446699,37
3702680,LINCOLN COUNTY SCHOOLS,4322,5.9,6042,8.3,54681,6,6,0.72596711,0.13790372,0.41829643,0.1289549,0.6815967,0.13625775,0.24434412,0.13841043,0.96615386,0.96618855,37
3702680,LINCOLN COUNTY SCHOOLS,4322,5.9,6042,8.3,54681,7,6,0.77649426,0.1507428,0.44994348,0.10848475,0.66021973,0.16582765,0.12889111,0.11553172,0.96996999,0.96996999,37
3702680,LINCOLN COUNTY SCHOOLS,4322,5.9,6042,8.3,54681,8,6,0.51077354,0.15177251,0.41831192,0.1395361,0.47160447,0.1579728,0.00687949,0.14009012,0.96215141,0.96215141,37
3702760,MACON COUNTY SCHOOLS,449,1.4,982,3,47243,3,8,,,0.61559308,0.16650331,,,0.35871965,0.17160904,0.97784811,0.97791797,37
3702760,MACON COUNTY SCHOOLS,449,1.4,982,3,47243,4,8,,,0.97630858,0.18179457,,,0.54027325,0.20743687,0.99411762,0.9941349,37
3702760,MACON COUNTY SCHOOLS,449,1.4,982,3,47243,5,8,,,0.92400491,0.23908328,,,0.4684242,0.25194296,0.98192769,0.98192769,37
3702760,MACON COUNTY SCHOOLS,449,1.4,982,3,47243,6,8,,,0.71429825,0.21897653,,,0.62509376,0.23490331,0.98039216,0.98039216,37
3702760,MACON COUNTY SCHOOLS,449,1.4,982,3,47243,7,8,,,0.78583986,0.25260392,,,0.66710067,0.22074679,0.98461539,0.98461539,37
3702760,MACON COUNTY SCHOOLS,449,1.4,982,3,47243,8,8,,,1.0258373,0.23862012,,,0.71569943,0.23266876,0.99663299,0.99663299,37
3702880,MARTIN COUNTY SCHOOLS,10076,42.5,743,3.1,40226,3,1,0.91136593,0.13290223,,,0.81267244,0.1371807,,,0.95937502,0.95950156,37
3702880,MARTIN COUNTY SCHOOLS,10076,42.5,743,3.1,40226,4,1,0.78709227,0.12893997,,,0.79933983,0.13577758,,,0.97568387,0.9757576,37
3702880,MARTIN COUNTY SCHOOLS,10076,42.5,743,3.1,40226,5,1,0.74430215,0.1381578,,,0.88965172,0.14245009,,,0.99315071,0.99315071,37
3702880,MARTIN COUNTY SCHOOLS,10076,42.5,743,3.1,40226,6,1,0.67536783,0.14131911,,,1.0421844,0.15037693,,,0.9817518,0.9818182,37
3702880,MARTIN COUNTY SCHOOLS,10076,42.5,743,3.1,40226,7,1,0.7437855,0.13018954,,,0.69066018,0.13503696,,,0.9867987,0.9867987,37
3702880,MARTIN COUNTY SCHOOLS,10076,42.5,743,3.1,40226,8,1,0.89731199,0.14790188,,,0.85364318,0.14260387,,,0.98333335,0.98333335,37
3702940,MCDOWELL COUNTY SCHOOLS,1533,3.5,1957,4.5,46848,3,7,,,0.8498795,0.15132634,,,0.55203754,0.14923599,0.9685185,0.9685185,37
3702940,MCDOWELL COUNTY SCHOOLS,1533,3.5,1957,4.5,46848,4,7,,,0.57537365,0.17271568,,,0.53864205,0.16669153,0.96831685,0.96831685,37
3702940,MCDOWELL COUNTY SCHOOLS,1533,3.5,1957,4.5,46848,5,7,,,0.72943294,0.19677122,,,0.59678632,0.20637715,0.98192769,0.98192769,37
3702940,MCDOWELL COUNTY SCHOOLS,1533,3.5,1957,4.5,46848,6,7,,,0.62276816,0.18539335,,,0.69628459,0.18275815,0.97938144,0.97938144,37
3702940,MCDOWELL COUNTY SCHOOLS,1533,3.5,1957,4.5,46848,7,7,,,0.37387407,0.16014184,,,0.18585455,0.16177605,0.98380566,0.98380566,37
3702940,MCDOWELL COUNTY SCHOOLS,1533,3.5,1957,4.5,46848,8,7,,,0.75580442,0.21369892,,,0.32139748,0.25149989,0.98387098,0.98387098,37
3702970,CHARLOTTE-MECKLENBURG SCHOOLS,245628,28.5,86641,10.1,68544,3,6,1.155463,0.025905522,1.1737192,0.033208221,1.1671216,0.026820045,0.96106899,0.033386879,0.95105082,0.95119363,37
3702970,CHARLOTTE-MECKLENBURG SCHOOLS,245628,28.5,86641,10.1,68544,4,6,1.1044934,0.026474005,1.1169606,0.034268029,1.1773593,0.027388489,0.99004877,0.034376424,0.95503831,0.95513058,37
3702970,CHARLOTTE-MECKLENBURG SCHOOLS,245628,28.5,86641,10.1,68544,5,6,1.0998381,0.027527502,1.0346149,0.036585584,1.1709219,0.028015237,0.87114692,0.036074866,0.95622009,0.95654696,37
3702970,CHARLOTTE-MECKLENBURG SCHOOLS,245628,28.5,86641,10.1,68544,6,6,1.1444899,0.027571144,1.0382675,0.037043575,1.2425426,0.028286802,1.059417,0.0372511,0.96196479,0.96152693,37
3702970,CHARLOTTE-MECKLENBURG SCHOOLS,245628,28.5,86641,10.1,68544,7,6,1.1458902,0.027100882,1.0468093,0.036970168,1.2042602,0.028274721,0.89775193,0.037462346,0.96828663,0.96852326,37
3702970,CHARLOTTE-MECKLENBURG SCHOOLS,245628,28.5,86641,10.1,68544,8,6,1.0775054,0.028133452,1.0322269,0.039459176,1.1123774,0.028014751,0.90909648,0.037562162,0.97076625,0.97082311,37
3703060,MONTGOMERY COUNTY SCHOOLS,5334,19.4,4167,15.2,42983,3,4,0.45647854,0.14909545,0.37287289,0.13103607,0.47626474,0.16194794,0.1118738,0.13911255,0.9775281,0.9775281,37
3703060,MONTGOMERY COUNTY SCHOOLS,5334,19.4,4167,15.2,42983,4,4,0.67243272,0.15022288,0.5735026,0.14194687,0.60634512,0.15922141,0.21755013,0.14895539,0.97159094,0.97159094,37
3703060,MONTGOMERY COUNTY SCHOOLS,5334,19.4,4167,15.2,42983,5,4,0.76183498,0.17074609,0.5120005,0.14505851,0.68830585,0.17954189,0.22094922,0.14680603,0.96341461,0.96341461,37
3703060,MONTGOMERY COUNTY SCHOOLS,5334,19.4,4167,15.2,42983,6,4,1.028082,0.16932164,0.71509397,0.15832303,0.97803277,0.16952766,0.25291285,0.15648037,0.98644066,0.98644066,37
3703060,MONTGOMERY COUNTY SCHOOLS,5334,19.4,4167,15.2,42983,7,4,0.62532526,0.14463677,0.39126858,0.14502306,0.62812817,0.15340282,0.28769878,0.14911273,0.97305387,0.97305387,37
3703060,MONTGOMERY COUNTY SCHOOLS,5334,19.4,4167,15.2,42983,8,4,1.2443936,0.1859315,0.97989565,0.18669641,1.3594245,0.22019057,0.65504646,0.17766224,0.9825784,0.9825784,37
3703090,MOORE COUNTY SCHOOLS,12388,14.7,4761,5.6,59123,3,4,0.83092541,0.086746924,1.0040052,0.11204947,0.93754762,0.08965975,0.76310909,0.11800519,0.95901638,0.95905834,37
3703090,MOORE COUNTY SCHOOLS,12388,14.7,4761,5.6,59123,4,4,0.81718695,0.088960439,0.64982772,0.13183746,0.89461553,0.08935982,0.42372793,0.12022298,0.96157843,0.96157843,37
3703090,MOORE COUNTY SCHOOLS,12388,14.7,4761,5.6,59123,5,4,0.85686028,0.09071508,0.71070558,0.12329867,0.86481291,0.091821566,0.45999724,0.12693584,0.9749248,0.9749499,37
3703090,MOORE COUNTY SCHOOLS,12388,14.7,4761,5.6,59123,6,4,0.93192279,0.096000202,0.90154254,0.12960033,1.1592175,0.095476098,0.83536327,0.13729125,0.95824635,0.95824635,37
3703090,MOORE COUNTY SCHOOLS,12388,14.7,4761,5.6,59123,7,4,1.0730022,0.096143804,0.82042599,0.12281051,1.0480413,0.097887218,0.49868169,0.12250856,0.97061801,0.97061801,37
3703090,MOORE COUNTY SCHOOLS,12388,14.7,4761,5.6,59123,8,4,1.0680563,0.097607411,0.65251863,0.14792061,0.92191792,0.09389361,0.2680839,0.13643068,0.9710744,0.9710744,37
3703120,MOORESVILLE CITY SCHOOLS,2352,13.2,1025,5.7,57569,3,6,1.1273972,0.14201438,,,1.0919932,0.15558495,,,0.98067635,0.98067635,37
3703120,MOORESVILLE CITY SCHOOLS,2352,13.2,1025,5.7,57569,4,6,1.2307025,0.15297928,,,1.387269,0.16513453,,,0.96962619,0.96962619,37
3703120,MOORESVILLE CITY SCHOOLS,2352,13.2,1025,5.7,57569,5,6,0.99200058,0.17530036,0.90632021,0.22553414,0.82416624,0.17353055,0.62505192,0.23619843,0.94634145,0.94634145,37
3703120,MOORESVILLE CITY SCHOOLS,2352,13.2,1025,5.7,57569,6,6,0.75826192,0.17242026,0.49983791,0.25127125,0.84995055,0.16804908,0.47238913,0.25256306,0.96626508,0.96626508,37
3703120,MOORESVILLE CITY SCHOOLS,2352,13.2,1025,5.7,57569,7,6,0.91777378,0.15800804,0.85646433,0.25621387,0.99434894,0.17436622,0.72740114,0.271606,0.98118281,0.98118281,37
3703120,MOORESVILLE CITY SCHOOLS,2352,13.2,1025,5.7,57569,8,6,1.2282745,0.19709536,,,1.0134028,0.20666187,,,0.96103895,0.96103895,37
3703210,MOUNT AIRY CITY SCHOOLS,713,7,649,6.3,44525,6,5,,,0.55020058,0.23202157,,,0.82181686,0.26856351,0.94413406,0.94413406,37
3703210,MOUNT AIRY CITY SCHOOLS,713,7,649,6.3,44525,8,5,1.5423086,0.23790309,,,0.96264714,0.26856759,,,0.9818182,0.9818182,37
3703270,NASH-ROCKY MOUNT SCHOOLS,44111,42.4,4280,4.1,47953,3,3,0.83524537,0.067778416,0.66248894,0.11499345,0.95402104,0.070972525,0.41466224,0.11962032,0.97345769,0.97347671,37
3703270,NASH-ROCKY MOUNT SCHOOLS,44111,42.4,4280,4.1,47953,4,3,0.90569699,0.066477545,0.65439063,0.11558643,0.89418173,0.068518057,0.55095977,0.11239737,0.97289586,0.97293448,37
3703270,NASH-ROCKY MOUNT SCHOOLS,44111,42.4,4280,4.1,47953,5,3,0.88498765,0.070132188,0.72048193,0.12999032,0.94783008,0.072855935,0.40424913,0.12096509,0.97500002,0.97500002,37
3703270,NASH-ROCKY MOUNT SCHOOLS,44111,42.4,4280,4.1,47953,6,3,0.93448853,0.066939898,0.64738607,0.1335106,0.9658078,0.068932369,0.33562019,0.13545856,0.97702801,0.97702801,37
3703270,NASH-ROCKY MOUNT SCHOOLS,44111,42.4,4280,4.1,47953,7,3,0.84430242,0.064014509,0.6597718,0.12582526,0.84821713,0.067538098,0.42228672,0.13442951,0.98177993,0.98177993,37
3703270,NASH-ROCKY MOUNT SCHOOLS,44111,42.4,4280,4.1,47953,8,3,0.84691775,0.067994662,0.83378792,0.14406236,0.80604446,0.068755925,0.60545594,0.13529673,0.97913671,0.97912169,37
3703310,CRAVEN COUNTY SCHOOLS,22472,23.2,3675,3.8,54442,3,2,0.87087095,0.074566394,0.56585383,0.15677907,0.84382743,0.0760331,0.51382208,0.1468057,0.94664371,0.94673538,37
3703310,CRAVEN COUNTY SCHOOLS,22472,23.2,3675,3.8,54442,4,2,0.83410239,0.07528957,0.48290834,0.14346366,0.8312667,0.077670299,0.48178253,0.1436234,0.95721924,0.95737123,37
3703310,CRAVEN COUNTY SCHOOLS,22472,23.2,3675,3.8,54442,5,2,0.81885368,0.078274556,0.45300567,0.16065988,0.81277919,0.077463165,0.49520218,0.16053337,0.94990891,0.94995451,37
3703310,CRAVEN COUNTY SCHOOLS,22472,23.2,3675,3.8,54442,6,2,0.84770221,0.079409838,0.66374612,0.14982904,0.77960169,0.080506183,0.67705625,0.14876367,0.95920396,0.95928502,37
3703310,CRAVEN COUNTY SCHOOLS,22472,23.2,3675,3.8,54442,7,2,0.88329601,0.076790743,0.51328403,0.20823973,0.75149745,0.079429291,0.35494548,0.19104496,0.96716416,0.96726191,37
3703310,CRAVEN COUNTY SCHOOLS,22472,23.2,3675,3.8,54442,8,2,0.77978462,0.081020772,0.6518693,0.17374361,0.75315523,0.079378188,0.55465692,0.15856966,0.97023809,0.97026759,37
3703330,NEW HANOVER COUNTY SCHOOLS,29292,15.5,6167,3.3,62827,3,2,1.1809179,0.063620329,1.0692787,0.10859618,1.145061,0.067804947,0.75889611,0.10839144,0.94790083,0.94816303,37
3703330,NEW HANOVER COUNTY SCHOOLS,29292,15.5,6167,3.3,62827,4,2,1.1599944,0.065935194,0.86842138,0.1054219,1.1819029,0.068047285,0.61530125,0.11105354,0.95256698,0.95306462,37
3703330,NEW HANOVER COUNTY SCHOOLS,29292,15.5,6167,3.3,62827,5,2,1.1327995,0.0680843,0.71097928,0.1202831,1.1078845,0.066898391,0.60314369,0.11832423,0.9441309,0.94463086,37
3703330,NEW HANOVER COUNTY SCHOOLS,29292,15.5,6167,3.3,62827,6,2,1.0231917,0.068081029,0.75135082,0.12308224,1.050794,0.067726254,0.73518467,0.11813846,0.95016986,0.95025438,37
3703330,NEW HANOVER COUNTY SCHOOLS,29292,15.5,6167,3.3,62827,7,2,1.0648564,0.065165594,0.56950647,0.12660019,0.96997941,0.068248823,0.3918933,0.11927652,0.96204031,0.96204031,37
3703330,NEW HANOVER COUNTY SCHOOLS,29292,15.5,6167,3.3,62827,8,2,1.1689626,0.069067985,0.90684086,0.14166948,0.97516966,0.066283688,0.68324536,0.12655616,0.9520697,0.95219988,37
3703360,NEWTON CONOVER CITY SCHOOLS,1592,9.5,2004,12,47934,3,7,0.71815968,0.20513859,0.51757056,0.17815953,0.79865551,0.21448512,0.27725056,0.18377069,0.93162394,0.93162394,37
3703360,NEWTON CONOVER CITY SCHOOLS,1592,9.5,2004,12,47934,4,7,0.53617871,0.25425205,0.57381988,0.21564308,0.51190186,0.25178409,0.075786412,0.21762802,0.91370559,0.91370559,37
3703360,NEWTON CONOVER CITY SCHOOLS,1592,9.5,2004,12,47934,5,7,0.55521709,0.21162722,0.6130954,0.21123897,0.75502801,0.20947294,0.2309944,0.20449033,0.92760181,0.92760181,37
3703360,NEWTON CONOVER CITY SCHOOLS,1592,9.5,2004,12,47934,6,7,0.65427631,0.2302195,1.136416,0.25009328,0.58189058,0.24027751,1.1721363,0.2677975,0.902439,0.90291262,37
3703360,NEWTON CONOVER CITY SCHOOLS,1592,9.5,2004,12,47934,7,7,0.43695831,0.21848772,0.1827669,0.2132151,0.43547967,0.22356941,0.11296511,0.20756963,0.95431471,0.95431471,37
3703360,NEWTON CONOVER CITY SCHOOLS,1592,9.5,2004,12,47934,8,7,0.52946413,0.2172876,0.78476757,0.33174098,0.4982076,0.21133889,,,0.95408165,0.95408165,37
3703420,NORTHAMPTON COUNTY SCHOOLS,11877,57.6,230,1.1,38473,3,1,0.64785039,0.19258159,,,0.53758031,0.21290095,,,0.97890294,0.97890294,37
3703420,NORTHAMPTON COUNTY SCHOOLS,11877,57.6,230,1.1,38473,4,1,0.90258622,0.21329413,,,0.41288841,0.20837152,,,0.96276593,0.96276593,37
3703420,NORTHAMPTON COUNTY SCHOOLS,11877,57.6,230,1.1,38473,5,1,0.67050463,0.19296771,,,0.73936337,0.22872816,,,0.98884761,0.98884761,37
3703420,NORTHAMPTON COUNTY SCHOOLS,11877,57.6,230,1.1,38473,6,1,0.49766022,0.170579,,,0.59856927,0.17624432,,,0.98581558,0.9857651,37
3703420,NORTHAMPTON COUNTY SCHOOLS,11877,57.6,230,1.1,38473,7,1,0.67218959,0.20366973,,,0.53509718,0.1946117,,,0.99625468,0.99626863,37
3703420,NORTHAMPTON COUNTY SCHOOLS,11877,57.6,230,1.1,38473,8,1,0.71592879,0.20378411,,,0.55238831,0.19297974,,,0.99598396,0.99598396,37
3703450,ONSLOW COUNTY SCHOOLS,22465,18,7313,5.9,47752,3,2,0.46330866,0.063988686,0.15227591,0.093643628,0.53478068,0.064991064,0.12245984,0.097095385,0.89283788,0.89278018,37
3703450,ONSLOW COUNTY SCHOOLS,22465,18,7313,5.9,47752,4,2,0.58606142,0.068129458,0.27666697,0.10001738,0.71515226,0.070691511,0.26009181,0.10503553,0.8938731,0.89393109,37
3703450,ONSLOW COUNTY SCHOOLS,22465,18,7313,5.9,47752,5,2,0.56529886,0.073053323,0.38439098,0.10559373,0.53966773,0.072788864,0.092516743,0.1024944,0.89942199,0.8995381,37
3703450,ONSLOW COUNTY SCHOOLS,22465,18,7313,5.9,47752,6,2,0.58052021,0.069075346,0.33394837,0.11763805,0.52775884,0.070964575,0.1717701,0.12194338,0.89589357,0.89583331,37
3703450,ONSLOW COUNTY SCHOOLS,22465,18,7313,5.9,47752,7,2,0.43483499,0.068806238,0.25330913,0.11650688,0.53766781,0.072269484,0.17401387,0.12756096,0.90643984,0.90649664,37
3703450,ONSLOW COUNTY SCHOOLS,22465,18,7313,5.9,47752,8,2,0.56783825,0.069649905,0.47518915,0.11529791,0.54460216,0.069449939,0.16288593,0.11363777,0.90665108,0.9065966,37
3703480,ORANGE COUNTY SCHOOLS,7657,16.3,3193,6.8,63498,3,3,0.73297846,0.13510497,0.77167642,0.15395842,0.96995521,0.14406414,0.58503044,0.15022504,0.9528302,0.95291901,37
3703480,ORANGE COUNTY SCHOOLS,7657,16.3,3193,6.8,63498,4,3,0.98884809,0.12665068,0.86591923,0.15553598,1.1234219,0.13218415,0.83951831,0.15226136,0.97715288,0.97715288,37
3703480,ORANGE COUNTY SCHOOLS,7657,16.3,3193,6.8,63498,5,3,1.0922917,0.1328598,1.1548291,0.16953063,0.98710573,0.13748153,0.94356847,0.16342473,0.97020483,0.97020483,37
3703480,ORANGE COUNTY SCHOOLS,7657,16.3,3193,6.8,63498,6,3,0.90672135,0.12297747,1.0516622,0.17976764,0.99891967,0.12742351,0.95677751,0.18092284,0.96474952,0.96474952,37
3703480,ORANGE COUNTY SCHOOLS,7657,16.3,3193,6.8,63498,7,3,0.94790673,0.13246404,0.97758859,0.16281264,0.83705223,0.13498437,0.6812917,0.18689694,0.95970696,0.95978063,37
3703480,ORANGE COUNTY SCHOOLS,7657,16.3,3193,6.8,63498,8,3,0.88290292,0.11917993,0.75539058,0.16947494,0.73398703,0.11609852,0.41951177,0.16176374,0.96396399,0.96396399,37
3703510,PAMLICO COUNTY SCHOOLS,2813,22.6,175,1.4,44516,3,2,0.47559693,0.26389426,,,0.87160474,0.27427951,,,0.95575219,0.95575219,37
3703510,PAMLICO COUNTY SCHOOLS,2813,22.6,175,1.4,44516,4,2,0.814596,0.26017487,,,0.48655131,0.27791044,,,0.96268654,0.96268654,37
3703510,PAMLICO COUNTY SCHOOLS,2813,22.6,175,1.4,44516,5,2,0.54721737,0.2109767,,,0.32917204,0.21910264,,,0.97058821,0.97058821,37
3703510,PAMLICO COUNTY SCHOOLS,2813,22.6,175,1.4,44516,6,2,0.54984415,0.22916569,,,0.70260805,0.25689727,,,0.971223,0.971223,37
3703510,PAMLICO COUNTY SCHOOLS,2813,22.6,175,1.4,44516,7,2,0.73187727,0.21663059,,,0.28930771,0.23989591,,,0.98461539,0.98461539,37
3703510,PAMLICO COUNTY SCHOOLS,2813,22.6,175,1.4,44516,8,2,,,,,0.19060043,0.23465061,,,0.97826087,0.97826087,37
3703540,PASQUOTANK COUNTY SCHOOLS,15456,38.3,922,2.3,53837,3,1,0.8568027,0.10694357,,,0.6703769,0.10729541,,,0.96728015,0.96728015,37
3703540,PASQUOTANK COUNTY SCHOOLS,15456,38.3,922,2.3,53837,4,1,0.75627774,0.10555243,,,0.81996512,0.10972965,,,0.95876288,0.95876288,37
3703540,PASQUOTANK COUNTY SCHOOLS,15456,38.3,922,2.3,53837,5,1,0.77017492,0.11217649,,,0.70922148,0.11267042,,,0.96112311,0.96112311,37
3703540,PASQUOTANK COUNTY SCHOOLS,15456,38.3,922,2.3,53837,6,1,0.68742859,0.11662508,,,0.64924341,0.11746471,,,0.95477384,0.95477384,37
3703540,PASQUOTANK COUNTY SCHOOLS,15456,38.3,922,2.3,53837,7,1,0.82218051,0.11401005,,,0.62030172,0.11400957,,,0.97270471,0.97270471,37
3703540,PASQUOTANK COUNTY SCHOOLS,15456,38.3,922,2.3,53837,8,1,0.7218222,0.11149333,,,0.65597707,0.11231869,,,0.96860987,0.9685393,37
3703570,PENDER COUNTY SCHOOLS,9577,19.4,2628,5.3,51541,3,2,0.76444584,0.10695824,0.95839018,0.14723395,0.77109975,0.11596619,0.13326207,0.16283736,0.97557002,0.97557002,37
3703570,PENDER COUNTY SCHOOLS,9577,19.4,2628,5.3,51541,4,2,0.85877758,0.11785635,0.65240186,0.14863963,0.94421536,0.12922688,0.35466883,0.16548572,0.98769772,0.98769772,37
3703570,PENDER COUNTY SCHOOLS,9577,19.4,2628,5.3,51541,5,2,0.76623023,0.11646098,0.78373086,0.16535151,0.75059134,0.11623371,0.61024237,0.16027491,0.969697,0.969697,37
